client_id,risk_appetite,category,asset_type,asset_name,value,purchase_date,annual_return,is_international,sector
CL100012,Moderate,Equities,Stock,META,16.8,2020-02-11,-0.1429,False,Communication Services
CL100012,Moderate,Equities,ETF,VGT,21.88,2020-04-06,0.0192,False,Technology
CL100012,Moderate,Equities,Stock,AMZN,1.79,2022-12-26,0.0683,False,Consumer Discretionary
CL100012,Moderate,Equities,Mutual Fund,VTSMX,39.29,2021-01-22,0.1379,False,Broad Market
CL100012,Moderate,Equities,Mutual Fund,SWPPX,15.88,2021-02-02,-0.0382,True,Broad Market
CL100012,Moderate,Equities,Stock,META,19.54,2020-06-01,0.065,False,Communication Services
CL100012,Moderate,Equities,ETF,IWM,15.28,2016-04-17,0.085,False,Small Cap
CL100012,Moderate,Equities,Mutual Fund,SWPPX,13.47,2022-11-23,-0.0286,True,Broad Market
CL100012,Moderate,Equities,ETF,SPY,21.57,2019-03-22,-0.0424,False,Broad Market
CL100012,Moderate,Equities,ETF,VB,4.44,2024-10-22,0.0966,True,Small Cap
CL100012,Moderate,Equities,Mutual Fund,VTSAX,5.28,2022-02-16,0.0518,False,Broad Market
CL100012,Moderate,Equities,Mutual Fund,VTSAX,52.05,2025-01-03,0.1401,True,Broad Market
CL100012,Moderate,Equities,Stock,META,76.82,2024-03-19,-0.0969,False,Communication Services
CL100012,Moderate,Equities,Stock,GOOGL,12.29,2023-12-30,0.0211,False,Communication Services
CL100012,Moderate,Bonds,Corporate Bond,BLV,7.44,2017-03-08,0.0285,False,Long-Term
CL100012,Moderate,Bonds,Corporate Bond,LQD,34.2,2023-10-14,0.0697,False,Investment Grade
CL100012,Moderate,Bonds,Corporate Bond,VCSH,51.68,2020-01-11,0.0245,True,Short-Term Corporate
CL100012,Moderate,Bonds,Corporate Bond,BLV,47.34,2021-05-12,0.0563,True,Long-Term
CL100012,Moderate,Bonds,Government Bond,Agency Bonds,13.51,2022-11-13,-0.0226,False,Government Agency
CL100012,Moderate,Bonds,Corporate Bond,Investment Grade,29.44,2021-05-25,0.0862,False,Investment Grade
CL100012,Moderate,Bonds,Corporate Bond,Investment Grade,6.12,2023-05-22,0.0308,False,Investment Grade
CL100012,Moderate,Cash,Cash,Savings Account,30.79,2018-01-31,0.0076,False,Bank Deposit
CL100012,Moderate,Alternatives,Private Equity,Venture Capital,13.18,2022-10-14,-0.1057,False,Early Stage
CL100012,Moderate,Alternatives,Private Equity,Buyout Fund,24.62,2016-03-18,0.2906,True,Mature Companies
CL100012,Moderate,Real Estate,REIT,AMT,10.97,2015-10-06,-0.1278,False,Infrastructure
CL100012,Moderate,Real Estate,REIT,SCHH,16.72,2016-09-02,0.0995,False,Diversified
CL100012,Moderate,Real Estate,REIT,SCHH,11.93,2023-11-23,0.0565,False,Diversified
CL100013,Moderately Aggressive,Equities,Stock,TSLA,331.67,2022-11-06,0.1467,False,Consumer Discretionary
CL100013,Moderately Aggressive,Equities,Mutual Fund,SWPPX,559.74,2022-07-17,-0.1907,True,Broad Market
CL100013,Moderately Aggressive,Equities,Stock,AMZN,32.69,2019-08-14,0.186,False,Consumer Discretionary
CL100013,Moderately Aggressive,Equities,Stock,MSFT,4326.29,2016-10-16,0.4651,False,Technology
CL100013,Moderately Aggressive,Equities,ETF,VHT,220.6,2020-06-12,0.2178,False,Healthcare
CL100013,Moderately Aggressive,Bonds,Government Bond,Municipal Bonds,771.63,2025-03-02,0.121,False,Municipal
CL100013,Moderately Aggressive,Bonds,Government Bond,Agency Bonds,100.77,2020-09-25,0.1185,False,Government Agency
CL100013,Moderately Aggressive,Bonds,Government Bond,Agency Bonds,4.82,2020-07-17,-0.0102,False,Government Agency
CL100013,Moderately Aggressive,Bonds,Government Bond,US Treasury,64.16,2023-11-08,0.0655,False,Government
CL100013,Moderately Aggressive,Cash,Cash,CD,0.0,2018-07-07,0.0016,False,Certificate of Deposit
CL100013,Moderately Aggressive,Alternatives,Hedge Fund,Global Macro,670.42,2018-09-23,-0.2685,False,Macro Strategy
CL100013,Moderately Aggressive,Alternatives,Hedge Fund,Long/Short,44.07,2024-03-26,-0.0002,False,Equity Strategy
CL100013,Moderately Aggressive,Alternatives,Private Equity,Growth Equity,166.63,2022-12-15,0.1572,False,Growth Stage
CL100013,Moderately Aggressive,Real Estate,Property,Commercial,242.92,2017-05-02,-0.1738,False,Commercial
CL100013,Moderately Aggressive,Real Estate,REIT,SCHH,73.99,2018-01-21,-0.0578,False,Diversified
CL100013,Moderately Aggressive,Commodities,Commodity,IAU,22.84,2020-03-13,0.1878,False,Precious Metals
CL100013,Moderately Aggressive,Commodities,Commodity,GLD,65.97,2024-06-21,-0.3709,False,Precious Metals
CL100014,Moderately Conservative,Equities,Mutual Fund,FCNTX,7770.18,2024-02-23,-0.0883,False,Growth
CL100014,Moderately Conservative,Equities,ETF,VGT,13242.84,2017-02-06,0.0474,False,Technology
CL100014,Moderately Conservative,Equities,ETF,SPY,6480.62,2018-10-13,0.2333,False,Broad Market
CL100014,Moderately Conservative,Equities,ETF,VGT,3212.88,2019-10-29,0.0972,True,Technology
CL100014,Moderately Conservative,Equities,Stock,AMZN,19418.6,2023-01-01,0.1976,False,Consumer Discretionary
CL100014,Moderately Conservative,Equities,Stock,TSLA,18245.39,2021-05-24,0.1691,False,Consumer Discretionary
CL100014,Moderately Conservative,Equities,Stock,META,13474.59,2016-06-18,0.2652,False,Communication Services
CL100014,Moderately Conservative,Equities,ETF,VHT,3607.62,2016-05-03,0.233,False,Healthcare
CL100014,Moderately Conservative,Equities,Mutual Fund,FCNTX,10132.34,2019-04-10,0.0156,False,Growth
CL100014,Moderately Conservative,Equities,Stock,JPM,5085.81,2016-03-19,0.1711,False,Financials
CL100014,Moderately Conservative,Equities,Mutual Fund,SWPPX,1090.86,2022-06-14,-0.1132,True,Broad Market
CL100014,Moderately Conservative,Equities,Mutual Fund,SWPPX,28309.79,2021-07-31,0.0631,False,Broad Market
CL100014,Moderately Conservative,Bonds,Government Bond,TIPS,149952.02,2021-01-08,0.0615,False,Inflation-Protected
CL100014,Moderately Conservative,Cash,Cash,Savings Account,61271.94,2024-06-27,0.0221,False,Bank Deposit
CL100014,Moderately Conservative,Alternatives,Hedge Fund,Event Driven,1288.81,2023-10-02,0.1965,False,Special Situations
CL100014,Moderately Conservative,Alternatives,Hedge Fund,Global Macro,3794.63,2016-10-21,0.0539,False,Macro Strategy
CL100014,Moderately Conservative,Real Estate,REIT,VNQ,12765.71,2017-01-20,0.0734,False,Diversified
CL100014,Moderately Conservative,Real Estate,REIT,PLD,10404.28,2020-07-19,0.0736,True,Industrial
CL100014,Moderately Conservative,Real Estate,Property,Commercial,2316.63,2020-11-14,0.1826,False,Commercial
CL100014,Moderately Conservative,Commodities,Commodity,DBC,474.76,2020-09-11,-0.0429,False,Diversified
CL100014,Moderately Conservative,Commodities,Commodity,SLV,11419.05,2018-11-12,-0.0282,False,Precious Metals
CL100015,Conservative,Equities,Stock,AAPL,197.52,2023-02-23,0.2491,False,Technology
CL100015,Conservative,Equities,Stock,META,298.39,2024-03-03,-0.0405,False,Communication Services
CL100015,Conservative,Equities,Stock,V,625.14,2023-07-19,-0.0121,False,Financials
CL100015,Conservative,Equities,Stock,JNJ,1251.06,2022-12-08,0.0758,False,Healthcare
CL100015,Conservative,Equities,Mutual Fund,FCNTX,441.82,2016-06-22,0.0934,False,Growth
CL100015,Conservative,Equities,ETF,QQQ,163.43,2017-03-12,0.2661,False,Technology
CL100015,Conservative,Equities,Stock,JNJ,165.3,2024-08-23,-0.0398,True,Healthcare
CL100015,Conservative,Equities,ETF,VB,404.23,2020-12-24,0.1981,False,Small Cap
CL100015,Conservative,Equities,Mutual Fund,VTSMX,82.44,2024-03-23,0.0486,False,Broad Market
CL100015,Conservative,Equities,ETF,SPY,35.37,2023-08-04,0.0741,False,Broad Market
CL100015,Conservative,Equities,Mutual Fund,VTSAX,132.32,2021-06-16,0.1375,False,Broad Market
CL100015,Conservative,Equities,Stock,JNJ,102.31,2022-10-15,-0.0547,False,Healthcare
CL100015,Conservative,Bonds,Corporate Bond,LQD,3561.93,2015-10-03,0.0591,False,Investment Grade
CL100015,Conservative,Bonds,Corporate Bond,VCSH,198.48,2021-10-12,0.0141,False,Short-Term Corporate
CL100015,Conservative,Bonds,Government Bond,US Treasury,2153.98,2024-03-27,0.0101,False,Government
CL100015,Conservative,Bonds,Government Bond,Municipal Bonds,789.9,2016-05-01,0.0678,False,Municipal
CL100015,Conservative,Bonds,Government Bond,TIPS,704.8,2022-08-24,0.0089,False,Inflation-Protected
CL100015,Conservative,Bonds,Government Bond,TIPS,541.4,2016-12-28,0.0152,False,Inflation-Protected
CL100015,Conservative,Bonds,Government Bond,TIPS,197.5,2018-06-22,0.0316,False,Inflation-Protected
CL100015,Conservative,Cash,Cash,T-Bills,1563.77,2017-11-17,0.0163,False,Short-Term Government
CL100015,Conservative,Cash,Cash,CD,967.98,2023-10-28,0.0083,False,Certificate of Deposit
CL100015,Conservative,Alternatives,Private Equity,Growth Equity,317.46,2022-02-13,-0.0269,False,Growth Stage
CL100015,Conservative,Alternatives,Hedge Fund,Long/Short,266.25,2024-09-07,-0.0267,False,Equity Strategy
CL100015,Conservative,Alternatives,Hedge Fund,Event Driven,37.37,2024-11-16,0.5243,False,Special Situations
CL100015,Conservative,Alternatives,Hedge Fund,Global Macro,378.3,2015-10-29,0.2688,True,Macro Strategy
CL100015,Conservative,Real Estate,Property,Commercial,373.74,2016-08-20,0.0087,False,Commercial
CL100015,Conservative,Commodities,Commodity,USO,295.28,2019-02-08,-0.0082,False,Energy
CL100015,Conservative,Commodities,Commodity,SLV,418.95,2019-11-23,0.1315,False,Precious Metals
CL100015,Conservative,Commodities,Commodity,GLD,266.43,2016-06-03,0.2125,False,Precious Metals
CL100016,Moderately Conservative,Equities,Stock,V,750.1,2019-08-22,0.1651,False,Financials
CL100016,Moderately Conservative,Equities,Mutual Fund,FCNTX,279.36,2021-05-02,0.203,False,Growth
CL100016,Moderately Conservative,Equities,ETF,XLF,1896.53,2021-09-21,0.1981,False,Financials
CL100016,Moderately Conservative,Bonds,Corporate Bond,Investment Grade,2719.09,2019-04-05,0.0654,False,Investment Grade
CL100016,Moderately Conservative,Cash,Cash,CD,181.22,2022-09-09,0.0183,False,Certificate of Deposit
CL100016,Moderately Conservative,Cash,Cash,CD,153.25,2024-08-08,0.0215,False,Certificate of Deposit
CL100016,Moderately Conservative,Cash,Cash,CD,222.13,2022-01-14,0.0321,False,Certificate of Deposit
CL100016,Moderately Conservative,Alternatives,Private Equity,Buyout Fund,35.66,2024-07-25,-0.0765,False,Mature Companies
CL100016,Moderately Conservative,Alternatives,Hedge Fund,Event Driven,346.65,2021-10-31,0.1413,False,Special Situations
CL100016,Moderately Conservative,Alternatives,Private Equity,Buyout Fund,363.14,2017-03-25,0.11,False,Mature Companies
CL100016,Moderately Conservative,Alternatives,Private Equity,Buyout Fund,144.11,2019-10-25,-0.1937,False,Mature Companies
CL100016,Moderately Conservative,Real Estate,REIT,SCHH,373.31,2023-02-11,0.1596,False,Diversified
CL100016,Moderately Conservative,Real Estate,Property,Commercial,288.4,2023-12-22,0.0331,False,Commercial
CL100016,Moderately Conservative,Commodities,Commodity,SLV,849.28,2024-05-19,0.0894,False,Precious Metals
CL100017,Aggressive,Equities,Mutual Fund,FXAIX,3422.43,2023-10-15,-0.1906,False,Broad Market
CL100017,Aggressive,Equities,Stock,AMZN,6054.28,2016-11-13,-0.3949,False,Consumer Discretionary
CL100017,Aggressive,Equities,Mutual Fund,FXAIX,5786.84,2025-01-10,0.1492,False,Broad Market
CL100017,Aggressive,Equities,ETF,VGT,2309.68,2022-11-08,-0.0284,False,Technology
CL100017,Aggressive,Equities,ETF,VB,232.42,2017-02-13,-0.1406,True,Small Cap
CL100017,Aggressive,Equities,ETF,VOO,2368.06,2022-01-17,0.233,False,Broad Market
CL100017,Aggressive,Equities,ETF,VOO,41.52,2019-02-13,0.1327,True,Broad Market
CL100017,Aggressive,Equities,ETF,XLK,37.31,2016-10-15,-0.0418,False,Technology
CL100017,Aggressive,Equities,ETF,VHT,652.07,2023-09-13,-0.1965,False,Healthcare
CL100017,Aggressive,Equities,Stock,JPM,1118.54,2022-09-17,0.2685,True,Financials
CL100017,Aggressive,Equities,Stock,V,2454.02,2019-04-19,0.2204,False,Financials
CL100017,Aggressive,Equities,Stock,PG,1917.56,2022-04-27,0.0586,False,Consumer Staples
CL100017,Aggressive,Equities,Stock,AMZN,984.67,2019-10-05,0.4789,True,Consumer Discretionary
CL100017,Aggressive,Equities,Stock,JNJ,533.17,2023-01-10,-0.1511,True,Healthcare
CL100017,Aggressive,Equities,ETF,VGT,9758.93,2020-11-11,-0.2495,False,Technology
CL100017,Aggressive,Bonds,Corporate Bond,LQD,4225.31,2021-03-09,0.0054,False,Investment Grade
CL100017,Aggressive,Cash,Cash,Money Market,1483.18,2025-03-14,0.0176,False,Money Market
CL100017,Aggressive,Real Estate,REIT,PLD,3568.46,2016-08-22,0.1334,False,Industrial
CL100017,Aggressive,Real Estate,REIT,IYR,470.95,2016-03-18,-0.1553,True,Diversified
CL100018,Moderately Aggressive,Equities,Stock,MSFT,2126.63,2023-02-05,-0.1947,True,Technology
CL100018,Moderately Aggressive,Equities,Stock,PG,27950.21,2018-09-09,0.2309,False,Consumer Staples
CL100018,Moderately Aggressive,Equities,Mutual Fund,VTSAX,10040.89,2022-04-14,0.1381,True,Broad Market
CL100018,Moderately Aggressive,Equities,Stock,META,51186.41,2022-11-04,-0.1057,True,Communication Services
CL100018,Moderately Aggressive,Equities,ETF,VB,11907.71,2024-04-09,0.0708,False,Small Cap
CL100018,Moderately Aggressive,Equities,ETF,VB,19463.55,2018-06-06,0.0793,False,Small Cap
CL100018,Moderately Aggressive,Equities,Mutual Fund,FCNTX,374.57,2023-11-27,-0.1153,True,Growth
CL100018,Moderately Aggressive,Equities,ETF,XLF,2409.98,2021-07-23,0.3687,True,Financials
CL100018,Moderately Aggressive,Equities,Stock,JPM,15971.21,2018-01-24,0.2485,False,Financials
CL100018,Moderately Aggressive,Equities,Mutual Fund,VFIAX,20951.59,2021-06-21,0.0346,False,Broad Market
CL100018,Moderately Aggressive,Equities,Stock,PG,29364.59,2016-09-11,0.0852,False,Consumer Staples
CL100018,Moderately Aggressive,Equities,Mutual Fund,FCNTX,11050.38,2015-09-21,0.1033,True,Growth
CL100018,Moderately Aggressive,Bonds,Government Bond,Agency Bonds,2019.76,2022-09-03,-0.0621,False,Government Agency
CL100018,Moderately Aggressive,Bonds,Government Bond,Municipal Bonds,9481.74,2021-08-25,0.0114,False,Municipal
CL100018,Moderately Aggressive,Bonds,Government Bond,US Treasury,741.56,2017-04-09,0.0686,False,Government
CL100018,Moderately Aggressive,Bonds,Corporate Bond,High Yield,1797.26,2019-05-24,0.11,True,High Yield
CL100018,Moderately Aggressive,Bonds,Corporate Bond,VCSH,11106.06,2016-10-11,0.0862,True,Short-Term Corporate
CL100018,Moderately Aggressive,Bonds,Corporate Bond,VCSH,3127.04,2023-06-22,0.043,False,Short-Term Corporate
CL100018,Moderately Aggressive,Bonds,Government Bond,US Treasury,18409.44,2020-05-20,0.0077,False,Government
CL100018,Moderately Aggressive,Bonds,Government Bond,Municipal Bonds,25682.82,2016-08-23,0.0749,False,Municipal
CL100018,Moderately Aggressive,Cash,Cash,CD,7841.49,2022-01-14,0.0239,False,Certificate of Deposit
CL100018,Moderately Aggressive,Alternatives,Hedge Fund,Global Macro,18571.66,2018-04-06,0.133,True,Macro Strategy
CL100018,Moderately Aggressive,Alternatives,Private Equity,Growth Equity,4759.45,2016-10-04,0.3736,True,Growth Stage
CL100018,Moderately Aggressive,Alternatives,Private Equity,Buyout Fund,19356.0,2024-02-14,0.043,True,Mature Companies
CL100018,Moderately Aggressive,Alternatives,Hedge Fund,Event Driven,958.43,2017-03-07,0.4794,False,Special Situations
CL100018,Moderately Aggressive,Commodities,Commodity,SLV,19613.48,2019-12-14,-0.0387,False,Precious Metals
CL100018,Moderately Aggressive,Commodities,Commodity,SLV,14209.5,2019-09-11,0.0991,False,Precious Metals
CL100019,Moderate,Equities,Mutual Fund,SWPPX,207.51,2024-08-14,0.1014,True,Broad Market
CL100019,Moderate,Equities,ETF,IWM,158.95,2018-10-04,0.2559,True,Small Cap
CL100019,Moderate,Equities,Mutual Fund,VTSAX,173.6,2020-07-15,0.3057,True,Broad Market
CL100019,Moderate,Equities,ETF,XLK,1645.13,2015-10-05,0.0029,True,Technology
CL100019,Moderate,Equities,ETF,VB,15.33,2022-06-09,0.2612,False,Small Cap
CL100019,Moderate,Bonds,Government Bond,Agency Bonds,1145.17,2016-07-13,0.0381,False,Government Agency
CL100019,Moderate,Cash,Cash,Savings Account,78.13,2023-12-01,0.0348,False,Bank Deposit
CL100019,Moderate,Cash,Cash,Savings Account,46.23,2024-02-06,0.0338,False,Bank Deposit
CL100019,Moderate,Cash,Cash,Money Market,128.01,2016-10-14,0.0137,False,Money Market
CL100019,Moderate,Alternatives,Hedge Fund,Event Driven,142.21,2025-02-25,0.1997,False,Special Situations
CL100019,Moderate,Alternatives,Private Equity,Buyout Fund,270.96,2021-05-10,0.1816,False,Mature Companies
CL100019,Moderate,Alternatives,Hedge Fund,Event Driven,22.39,2019-01-30,0.0265,False,Special Situations
CL100019,Moderate,Real Estate,Property,Commercial,268.55,2022-05-23,0.1461,False,Commercial
CL100019,Moderate,Commodities,Commodity,GLD,319.29,2019-12-02,-0.0278,False,Precious Metals
CL100020,Moderately Conservative,Equities,ETF,VOO,13.32,2022-04-25,0.0329,False,Broad Market
CL100020,Moderately Conservative,Equities,Mutual Fund,VTSAX,44.71,2023-12-30,0.0039,True,Broad Market
CL100020,Moderately Conservative,Equities,Stock,V,57.13,2017-07-08,0.087,True,Financials
CL100020,Moderately Conservative,Equities,ETF,QQQ,8.51,2016-01-13,-0.019,False,Technology
CL100020,Moderately Conservative,Equities,ETF,VGT,8.54,2019-05-08,0.0611,False,Technology
CL100020,Moderately Conservative,Equities,Mutual Fund,SWPPX,1.74,2015-12-20,-0.0542,False,Broad Market
CL100020,Moderately Conservative,Equities,Stock,AMZN,62.09,2019-10-24,0.0526,False,Consumer Discretionary
CL100020,Moderately Conservative,Equities,Stock,MSFT,50.76,2016-08-19,0.1446,False,Technology
CL100020,Moderately Conservative,Equities,Stock,GOOGL,29.97,2025-03-22,-0.0048,False,Communication Services
CL100020,Moderately Conservative,Equities,ETF,VHT,86.57,2020-04-10,0.0813,False,Healthcare
CL100020,Moderately Conservative,Equities,Mutual Fund,FXAIX,76.28,2024-07-19,0.0867,False,Broad Market
CL100020,Moderately Conservative,Equities,Stock,META,40.99,2017-06-23,0.1452,False,Communication Services
CL100020,Moderately Conservative,Equities,Mutual Fund,VTSAX,94.39,2016-11-21,0.054,False,Broad Market
CL100020,Moderately Conservative,Equities,ETF,VB,10.73,2021-12-17,0.2364,True,Small Cap
CL100020,Moderately Conservative,Bonds,Corporate Bond,VCLT,359.84,2021-08-26,-0.0036,False,Long-Term Corporate
CL100020,Moderately Conservative,Bonds,Government Bond,TIPS,333.15,2024-01-26,0.0602,False,Inflation-Protected
CL100020,Moderately Conservative,Cash,Cash,Savings Account,12.28,2019-09-15,0.0106,False,Bank Deposit
CL100020,Moderately Conservative,Cash,Cash,CD,148.55,2023-09-02,0.0264,False,Certificate of Deposit
CL100020,Moderately Conservative,Real Estate,Property,Industrial,116.75,2019-09-12,-0.0049,False,Industrial
CL100021,Aggressive,Equities,Stock,META,2153.56,2024-06-20,-0.1676,False,Communication Services
CL100021,Aggressive,Equities,Mutual Fund,VTSMX,20491.62,2019-01-02,0.1313,True,Broad Market
CL100021,Aggressive,Equities,Stock,AMZN,142185.59,2017-06-08,0.39,False,Consumer Discretionary
CL100021,Aggressive,Equities,Mutual Fund,SWPPX,944.11,2019-03-13,0.1716,False,Broad Market
CL100021,Aggressive,Equities,Stock,AAPL,72220.11,2018-04-28,0.1568,True,Technology
CL100021,Aggressive,Equities,Mutual Fund,SWPPX,9981.37,2016-11-30,-0.2333,False,Broad Market
CL100021,Aggressive,Equities,Mutual Fund,VTSAX,39092.62,2025-03-05,-0.0981,False,Broad Market
CL100021,Aggressive,Bonds,Corporate Bond,VCSH,7069.66,2020-02-06,-0.0239,False,Short-Term Corporate
CL100021,Aggressive,Bonds,Government Bond,Agency Bonds,10587.56,2024-09-12,-0.0422,False,Government Agency
CL100021,Aggressive,Bonds,Government Bond,TIPS,9221.8,2020-02-01,-0.0043,False,Inflation-Protected
CL100021,Aggressive,Bonds,Corporate Bond,High Yield,10260.9,2023-11-27,0.1176,False,High Yield
